Year,Month,Day,Country,State,Region,City,Latitude,Longitude,AttackType,Killed,Wounded,Target,Summary,Group,Target_type,Weapon_type
2010,7,27,United States,Oregon,North America,Astoria,46.187884,-123.831253,Facility/Infrastructure Attack,0,0,The Ylipelto Mink Farm near Astoria was targeted,"7/27/2010: A farm was firebombed near Astoria, Oregon, United States.  Members of the Animal Liberation Front (ALF) claimed responsibility for the attack, stating that the farm was an active mink farm; however, authorities state that the farm had been inactive due to previous attacks.  ALF also stated that the attack consisted of ""eight incendiary devices"", which caused damage to vehicles and buildings.  There were no reports of injuries.",Animal Liberation Front (ALF),Business,Incendiary
2010,9,1,United States,Maryland,North America,Silver Spring,38.995508,-77.028075,Hostage Taking (Barricade Incident),1,0,Discovery Communications headquarters offices and employees,"09/01/2010: James Lee took three hostages, two employees and the security guard, at the Discovery Communications headquarters building in Silver Spring, Maryland in the United States. Lee entered the building at about 1:00pm waving a starter pistol (which was believed to be a gun at the time), with four crude explosive strapped to his body, two were propane cylinders with pipes attached that contained shotgun shells, and the other two were pipe bombs.  Lee also had a second starter pistol on him as he held the hostages for four hours as negotiators spoke with him. Lee was motivated by his disapproval of the Discovery network's television programming and in his manifesto on the internet, he laid out 11 demands for the network to change it's programming to focus on sterilization and infertility of humans rather than showcasing overpopulation, and Lee viewed the shows to be doing little to save the planet. When one hostage tried to run, Lee pointed a pistol at him, at which time Lee was shot to death by police snipers.  All three hostages were freed unharmed and the rest of the 1,900 employees of the building were able to escape unharmed as well.",Unknown,Journalists & Media,Explosives
2010,10,0,United States,Virginia,North America,Triangle,38.544054,-77.343246,Facility/Infrastructure Attack,0,0,National Museum of the Marine Corps,"10/16/2010: Shots were fired overnight at the National Museum of the Marine Corps in the town of Triangle, Virginia, United States.  No one was in the building at the time of the attack but the several windows were damaged.  Yonathan Melaku, a Marine Corps reservist, was arrested on June 17, 2011, for an unrelated incident but was charged on June 21, 2011, for the Museum shooting and several other similar attacks in the area, including a second shooting on the National Museum of the Marine Corps, another at the Pentagon, and two at recruiting stations.  Sources report that Melaku was fascinated by Al-Qa ida, but did not claim to be a member of the organization.",Jihadi-inspired extremists,NGO,Firearms
2010,10,0,United States,Virginia,North America,Triangle,38.544054,-77.343246,Facility/Infrastructure Attack,0,0,National Museum of the Marine Corps,"10/28/2010: Shots were fired for the second time in two weeks at the National Museum of the Marine Corps in the town of Triangle, Virginia, United States.  No one was in the building at the time of the attack and there were no reports of major damage.  Yonathan Melaku, a Marine Corps reservist, was arrested on June 17, 2011, for an unrelated incident but was charged on June 21, 2011, for the Museum shooting and several other similar attacks in the area, including the second shooting on the National Museum of the Marine Corps, another at the Pentagon, and two at recruiting stations.  Sources report that Melaku was fascinated by Al-Qa ida, but did not claim to be a member of the organization.",Jihadi-inspired extremists,NGO,Firearms
2010,10,19,United States,Virginia,North America,Arlington,38.878742,-77.100006,Facility/Infrastructure Attack,0,0,The Pentagon,"10/19/2010: Shots were fired at the Pentagon located in Arlington, Virginia, United States.  Security reported hearing between five and seven shots fired at the building at 4:55 am.  No one was injured in the attack but two windows were damaged.  Yonathan Melaku, a Marine Corps reservist, was arrested on June 17, 2011, for an unrelated incident but was charged on June 21, 2011, for the Pentagon shooting and several other similar attacks in the area, including two shootings on the National Museum of the Marine Corps, and two at Marine Corps and Coast Guard recruiting stations.  Sources report that Melaku was fascinated by Al-Qa ida, but did not claim to be a member of the organization.",Jihadi-inspired extremists,Government (General),Firearms
2010,10,25,United States,Virginia,North America,Chantilly,38.894279,-77.431099,Facility/Infrastructure Attack,0,0,A Marine Corps recruiting substation in Chantilly,"10/25/2010: Shots were fired overnight at a Marine Corps recruiting substation in Chantilly, Virginia, United States.  No one was injured and no major damage was reported.  Yonathan Melaku, a Marine Corps reservist, was arrested on June 17, 2011, for an unrelated incident but was charged on June 21, 2011, for the Chantilly shooting and several other similar attacks in the area, including two shootings on the National Museum of the Marine Corps, one at the Pentagon, and one at a Coast Guard recruiting station.  Sources report that Melaku was fascinated by Al-Qa ida, but did not claim to be a member of the organization.",Jihadi-inspired extremists,Military,Firearms
2010,11,0,United States,Virginia,North America,Woodbridge,38.658172,-77.249705,Facility/Infrastructure Attack,0,0,A Coast Guard recruiting station in Woodbridge,"11/1/2010: Shots were fired overnight at a Coast Guard recruiting station in Woodbridge, Virginia, United States.  No one was injured and the strip mall, where the station was located, suffered only minor damage.  Yonathan Melaku, a Marine Corps reservist, was arrested on June 17, 2011, for an unrelated incident but was charged on June 21, 2011, for the Woodbridge shooting and several other similar attacks in the area, including two shootings on the National Museum of the Marine Corps, one at the Pentagon, and one at a Marine Corps recruiting station.  Sources report that Melaku was fascinated by Al-Qa ida, but did not claim to be a member of the organization.",Jihadi-inspired extremists,Military,Firearms
2010,11,16,United States,California,North America,Los Angeles,34.097866,-118.407379,Unarmed Assault,0,0,"Stephanie Groman and David Jentsch, primate vivisectors working for the University of Los Angeles,","11/16/2010: On Tuesday, at the University of Los Angeles, Los Angeles, California, United States, members of the Justice Department, an animal rights group, sent AIDS infected razor blades to Stephanie Groman and David Jentsch, primate vivisectors, with the message to stop vivisection. Officials, however, have not confirmed that the blood on the razors was contaminated with AIDS. The group issued a claim of responsibility through three separate anonymous communiqués obtained by the North American Animal Liberation Press Office and the BiteBack magazine website, in addition to issuing more threats that vivisectors' throats would be cut if they did not stop primate vivisection.",The Justice Department,Educational Institution,Biological
2011,1,6,United States,Maryland,North America,Annapolis,38.9767,-76.489934,Armed Assault,0,1,Governor Martin O'Malley,"01/06/2011: On Thursday, in Annapolis Maryland, United States, a package was sent to Governor Martin O'Malley The package was one of two received on the same day, the other was sent to Transportation Secretary Beverly Swaim-Staley. The package was opened by a government employee, and subsequently ignited and burned the employee's fingers. No other casualties took place. Explosive material was not found in the package but a small battery and an electric match which ignited the material were recovered. The same note was found in both of the packages as well, stating ""Report suspicious activity! Total Bull----! You have created a self fulfilling prophecy."" Investigators indicated these notes are in opposition of highway signs urging motorists to report suspicious activity. No group claimed responsibility for the attack.",Unknown,Government (General),Incendiary
2011,1,6,United States,Maryland,North America,Hanover,39.192978,-76.7238,Armed Assault,0,1,Transportation Secretary Beverly Swaim-Staley,"01/06/2011: On Thursday, in Hanover, Maryland, United States, a package was sent to Transportation Secretary Beverly Swaim-Staley. The package was one of two received on the same day, the other was sent to Governor Martin O'Malley. The package was opened by a government employee, subsequently ignited and burned the employee's fingers. No other casualties took place. Explosive material was not found in the package but a small battery and an electric match which ignited the material were recovered. The same note was found in both of the packages as well, stating ""Report suspicious activity! Total Bull----! You have created a self fulfilling prophecy."" Investigators indicated these notes are in opposition of highway signs urging motorists to report suspicious activity. No group claimed responsibility for the attack.",Unknown,Government (General),Incendiary
